Reservation Number,Third Party Confirmation Number,Room Number,Accommodation Total,Amount Paid,Check in Date,Check out Date,Nights,Room Type,Grand Total,Deposit,Balance Due,Reservation Date,Source,Status,_internal_row_id,Revenue,Name,Property,Listing Name
1957204524867,2167478764,633310-6,392.86,0,2025-04-01,2025-04-03,2,Spyglass,416.44,416.44,416.44,2025-04-01,Expedia (Channel Collect Booking),checked_out,1957204524867-633310-6,462.86, , ,Spyglass
7051558026174,,633306-0,585,694.3,2025-05-28,2025-05-30,2,Greenhouse,694.3,694.3,0,2025-04-02,Website/Booking Engine,checked_out,7051558026174-633306-0,655, , ,Greenhouse
9750887648104,,633306-1,1186,1331.36,2025-05-08,2025-05-10,2,Greenhouse,1331.36,1331.36,0,2025-04-02,Website/Booking Engine,checked_out,9750887648104-633306-1,1256, , ,Greenhouse
9232402309063,,633306-1,1038,1174.48,2025-04-25,2025-04-27,2,Greenhouse,1174.48,1174.48,0,2025-04-02,Website/Booking Engine,checked_out,9232402309063-633306-1,1108, , ,Greenhouse
1162803185857,,633310-0,1854,2076.54,2025-04-18,2025-04-21,3,Spyglass,2076.54,2076.54,0,2025-04-02,Website/Booking Engine,checked_out,1162803185857-633310-0,1959, , ,Spyglass
7121341852761,,633306-6,169,216.24,2025-04-08,2025-04-09,1,Greenhouse,216.24,216.24,0,2025-04-02,Website/Booking Engine,checked_out,7121341852761-633306-6,204, , ,Greenhouse
9850597018004,,633312-0,458,658.68,2025-04-07,2025-04-09,2,Spyglass Pet,658.68,658.68,0,2025-04-02,Website/Booking Engine,checked_out,9850597018004-633312-0,528, , ,Spyglass Pet
5702656883807,,633306-3,169,216.24,2025-04-07,2025-04-08,1,Greenhouse,216.24,216.24,0,2025-04-02,Website/Booking Engine,checked_out,5702656883807-633306-3,204, , ,Greenhouse
1978984651327,,633310-6,622,696.42,2025-04-05,2025-04-06,1,Spyglass,696.42,696.42,0,2025-04-02,Website/Booking Engine,checked_out,1978984651327-633310-6,657, , ,Spyglass
7600206068815,,633308-3,420,618.4,2025-04-06,2025-04-08,2,Greenhouse Pet,618.4,618.4,0,2025-04-02,Website/Booking Engine,checked_out,7600206068815-633308-3,490, , ,Greenhouse Pet
9289801022928,,633306-2,169,216.24,2025-04-07,2025-04-08,1,Greenhouse,216.24,216.24,0,2025-04-02,Website/Booking Engine,checked_out,9289801022928-633306-2,204, , ,Greenhouse
1400367441713,,633310-1,221,271.36,2025-04-06,2025-04-07,1,Spyglass,271.36,271.36,0,2025-04-02,Website/Booking Engine,checked_out,1400367441713-633310-1,256, , ,Spyglass
7520253218165,,633310-6,198.55,247.56,2025-04-03,2025-04-04,1,Spyglass,247.56,247.56,0,2025-04-02,Website/Booking Engine,checked_out,7520253218165-633310-6,233.55, , ,Spyglass
4252954790457,,633310-7,209,258.64,2025-04-02,2025-04-03,1,Spyglass,258.64,258.64,0,2025-04-02,Website/Booking Engine,checked_out,4252954790457-633310-7,244, , ,Spyglass
1164069418630,,633306-3,169,216.24,2025-04-02,2025-04-03,1,Greenhouse,216.24,216.24,0,2025-04-02,Website/Booking Engine,checked_out,1164069418630-633306-3,204, , ,Greenhouse
7867411691063,,633310-2,198.55,247.56,2025-04-02,2025-04-03,1,Spyglass,247.56,247.56,0,2025-04-02,Website/Booking Engine,checked_out,7867411691063-633310-2,233.55, , ,Spyglass
1484665785812,,633310-0,1830,2014,2025-05-23,2025-05-25,2,Spyglass,2014,2014,0,2025-04-03,Website/Booking Engine,checked_out,1484665785812-633310-0,1900, , ,Spyglass
8506490877621,,633306-5,1244,1392.84,2025-05-02,2025-05-04,2,Greenhouse,1392.84,1392.84,0,2025-04-03,Website/Booking Engine,checked_out,8506490877621-633306-5,1314, , ,Greenhouse
7613886860672,,633307-0,424,523.64,2025-04-28,2025-04-30,2,Greenhouse ADA,523.64,523.64,0,2025-04-03,Website/Booking Engine,checked_out,7613886860672-633307-0,494, , ,Greenhouse ADA
9171841042629,,633306-7,1095,1272,2025-04-16,2025-04-19,3,Greenhouse,1272,1272,0,2025-04-03,Website/Booking Engine,checked_out,9171841042629-633306-7,1200, , ,Greenhouse
9369673002471,,633310-1,1368,1524.28,2025-04-18,2025-04-20,2,Spyglass,1524.28,1524.28,0,2025-04-03,Website/Booking Engine,checked_out,9369673002471-633310-1,1438, , ,Spyglass
5312229338544,,633306-3,212,261.82,2025-04-14,2025-04-15,1,Greenhouse,261.82,261.82,0,2025-04-03,Website/Booking Engine,checked_out,5312229338544-633306-3,247, , ,Greenhouse
1532503741902,,633306-7,1413,1720.38,2025-04-06,2025-04-12,6,Greenhouse,1720.38,1720.38,0,2025-04-03,Website/Booking Engine,checked_out,1532503741902-633306-7,1623, , ,Greenhouse
2912224825843,HMTZDDXCSX,633310-6,628,0,2025-04-06,2025-04-09,3,Spyglass,665.68,0,665.68,2025-04-03,Airbnb (API),checked_out,2912224825843-633310-6,733, , ,Spyglass
1131653771079,,633306-2,169,216.24,2025-04-09,2025-04-10,1,Greenhouse,216.24,216.24,0,2025-04-03,Website/Booking Engine,checked_out,1131653771079-633306-2,204, , ,Greenhouse
3723390085649,,633306-8,169,216.24,2025-04-07,2025-04-08,1,Greenhouse,216.24,216.24,0,2025-04-03,Website/Booking Engine,checked_out,3723390085649-633306-8,204, , ,Greenhouse
2602937745425,,633306-1,160.55,207.28,2025-04-09,2025-04-10,1,Greenhouse,207.28,207.28,0,2025-04-03,Website/Booking Engine,checked_out,2602937745425-633306-1,195.55, , ,Greenhouse
5699470915306,,633312-4,969,1101.34,2025-04-04,2025-04-06,2,Spyglass Pet,1101.34,1101.34,300,2025-04-03,Website/Booking Engine,checked_out,5699470915306-633312-4,1039, , ,Spyglass Pet
6767026854437,,633306-6,169,216.24,2025-04-07,2025-04-08,1,Greenhouse,216.24,216.24,0,2025-04-03,Website/Booking Engine,checked_out,6767026854437-633306-6,204, , ,Greenhouse
6109714117693,,633312-5,969,1101.34,2025-04-04,2025-04-06,2,Spyglass Pet,1101.34,1101.34,0,2025-04-03,Website/Booking Engine,checked_out,6109714117693-633312-5,1039, , ,Spyglass Pet
8825778101283,,633306-5,354,449.44,2025-04-06,2025-04-08,2,Greenhouse,449.44,449.44,0,2025-04-03,Website/Booking Engine,checked_out,8825778101283-633306-5,424, , ,Greenhouse
9173188423142,,633312-1,520,588.3,2025-04-05,2025-04-06,1,Spyglass Pet,588.3,588.3,0,2025-04-03,Website/Booking Engine,checked_out,9173188423142-633312-1,555, , ,Spyglass Pet
8480745830707,HMWHKZW28R,633312-3,1177,0,2025-04-04,2025-04-07,3,Spyglass Pet,1247.62,0,1247.62,2025-04-03,Airbnb (API),checked_out,8480745830707-633312-3,1282, , ,Spyglass Pet
5512672045959,,633306-1,169,216.24,2025-04-03,2025-04-04,1,Greenhouse,216.24,216.24,0,2025-04-03,Website/Booking Engine,checked_out,5512672045959-633306-1,204, , ,Greenhouse
2247386234444,,633306-2,1762,1867.72,2025-06-05,2025-06-08,3,Greenhouse,1867.72,1867.72,0,2025-04-04,Phone,checked_out,2247386234444-633306-2,1867, , ,Greenhouse
4004287440276,,633306-4,424,523.64,2025-04-21,2025-04-23,2,Greenhouse,523.64,523.64,0,2025-04-04,Website/Booking Engine,checked_out,4004287440276-633306-4,494, , ,Greenhouse
8446431762417,,633310-1,282,336.02,2025-04-15,2025-04-16,1,Spyglass,336.02,336.02,0,2025-04-04,Website/Booking Engine,checked_out,8446431762417-633310-1,317, , ,Spyglass
7224240470117,,633312-3,458,559.68,2025-04-07,2025-04-09,2,Spyglass Pet,559.68,559.68,0,2025-04-04,Website/Booking Engine,checked_out,7224240470117-633312-3,528, , ,Spyglass Pet
9943251522719,HMC23XDEF4,633312-2,267,0,2025-04-08,2025-04-09,1,Spyglass Pet,283.02,0,283.02,2025-04-04,Airbnb (API),checked_out,9943251522719-633312-2,302, , ,Spyglass Pet
2329003181002,,633306-4,169,216.24,2025-04-09,2025-04-10,1,Greenhouse,216.24,216.24,0,2025-04-04,Website/Booking Engine,checked_out,2329003181002-633306-4,204, , ,Greenhouse
6048403219401,,633308-0,597,843.12,2025-04-07,2025-04-10,3,Greenhouse Pet,843.12,843.12,0,2025-04-04,Website/Booking Engine,checked_out,6048403219401-633308-0,702, , ,Greenhouse Pet
3306687006889,,633310-7,1222,1480.82,2025-04-06,2025-04-11,5,Spyglass,1480.82,1480.82,0,2025-04-04,Website/Booking Engine,checked_out,3306687006889-633310-7,1397, , ,Spyglass
5977397853677,2169618110,633312-1,430.48,0,2025-04-08,2025-04-10,2,Spyglass Pet,456.3,456.3,456.3,2025-04-04,Expedia (Channel Collect Booking),checked_out,5977397853677-633312-1,500.48, , ,Spyglass Pet
4388363551708,,633306-1,185,233.2,2025-04-06,2025-04-07,1,Greenhouse,233.2,233.2,0,2025-04-04,Website/Booking Engine,checked_out,4388363551708-633306-1,220, , ,Greenhouse
5656953945206,,633306-0,185,233.2,2025-04-06,2025-04-07,1,Greenhouse,233.2,233.2,0,2025-04-04,Website/Booking Engine,checked_out,5656953945206-633306-0,220, , ,Greenhouse
5185691838918,,633312-2,379,438.84,2025-04-04,2025-04-05,1,Spyglass Pet,438.84,438.84,0,2025-04-04,Website/Booking Engine,checked_out,5185691838918-633312-2,414, , ,Spyglass Pet
7220922203951,,633312-1,379,438.84,2025-04-04,2025-04-05,1,Spyglass Pet,438.84,438.84,0,2025-04-04,Website/Booking Engine,checked_out,7220922203951-633312-1,414, , ,Spyglass Pet
3470448214764,,633312-0,449,513.04,2025-04-04,2025-04-05,1,Spyglass Pet,513.04,513.04,0,2025-04-04,Website/Booking Engine,checked_out,3470448214764-633312-0,484, , ,Spyglass Pet
5650033643204,,633310-1,676,790.76,2025-05-19,2025-05-21,2,Spyglass,790.76,790.76,0,2025-04-05,Website/Booking Engine,checked_out,5650033643204-633310-1,746, , ,Spyglass
3643967960618,,633306-0,719,836.34,2025-05-04,2025-05-06,2,Greenhouse,836.34,836.34,0,2025-04-05,Website/Booking Engine,checked_out,3643967960618-633306-0,789, , ,Greenhouse
8770264600839,,633310-1,1830,2014,2025-05-02,2025-05-04,2,Spyglass,2014,2014,0,2025-04-05,Website/Booking Engine,checked_out,8770264600839-633310-1,1900, , ,Spyglass
6242095666066,,633312-0,948,1215.18,2025-04-28,2025-05-01,3,Spyglass Pet,1215.18,1215.18,0,2025-04-05,Website/Booking Engine,checked_out,6242095666066-633312-0,1053, , ,Spyglass Pet
2045108663117,HM5XXZ3CXX,633306-1,434,0,2025-04-28,2025-04-30,2,Greenhouse,460.04,0,460.04,2025-04-05,Airbnb (API),checked_out,2045108663117-633306-1,504, , ,Greenhouse
9347401532255,,633310-1,297,351.92,2025-04-29,2025-04-30,1,Spyglass,351.92,351.92,0,2025-04-05,Website/Booking Engine,checked_out,9347401532255-633310-1,332, , ,Spyglass
8199893686207,,633306-5,424,523.64,2025-04-22,2025-04-24,2,Greenhouse,523.64,523.64,0,2025-04-05,Website/Booking Engine,checked_out,8199893686207-633306-5,494, , ,Greenhouse
8931061016013,,633306-5,212,261.82,2025-04-14,2025-04-15,1,Greenhouse,261.82,261.82,0,2025-04-05,Website/Booking Engine,checked_out,8931061016013-633306-5,247, , ,Greenhouse
6622240332729,HM3QKENQ9J,633310-1,991,0,2025-04-11,2025-04-13,2,Spyglass,1050.46,0,1050.46,2025-04-05,Airbnb (API),checked_out,6622240332729-633310-1,1061, , ,Spyglass
7352568319730,,633312-5,458,559.68,2025-04-07,2025-04-09,2,Spyglass Pet,559.68,559.68,0,2025-04-05,Website/Booking Engine,checked_out,7352568319730-633312-5,528, , ,Spyglass Pet
8301497215603,,633308-2,559.55,704.42,2025-04-06,2025-04-09,3,Greenhouse Pet,704.42,704.42,0,2025-04-05,Website/Booking Engine,checked_out,8301497215603-633308-2,664.55, , ,Greenhouse Pet
1060844893776,,633306-8,338,432.48,2025-04-08,2025-04-10,2,Greenhouse,432.48,432.48,0,2025-04-05,Website/Booking Engine,checked_out,1060844893776-633306-8,408, , ,Greenhouse
7114836113119,4573420100,633308-1,609,719.74,2025-04-06,2025-04-08,2,Greenhouse Pet,719.74,719.74,0,2025-04-05,Booking.com (Channel Collect Booking),checked_out,7114836113119-633308-1,679, , ,Greenhouse Pet
1446691088448,,633306-8,185,233.2,2025-04-06,2025-04-07,1,Greenhouse,233.2,233.2,0,2025-04-05,Website/Booking Engine,checked_out,1446691088448-633306-8,220, , ,Greenhouse
4711274641847,,633310-2,221,271.36,2025-04-06,2025-04-07,1,Spyglass,271.36,271.36,0,2025-04-05,Website/Booking Engine,checked_out,4711274641847-633310-2,256, , ,Spyglass
9724948446569,,633312-2,794,915.84,2025-04-05,2025-04-07,2,Spyglass Pet,915.84,915.84,0,2025-04-05,Website/Booking Engine,checked_out,9724948446569-633312-2,864, , ,Spyglass Pet
2844268357419,,633310-7,700,816.2,2025-05-13,2025-05-15,2,Spyglass,816.2,816.2,0,2025-04-06,Website/Booking Engine,checked_out,2844268357419-633310-7,770, , ,Spyglass
5360442135767,,633306-3,1244,1392.84,2025-05-16,2025-05-18,2,Greenhouse,1392.84,1392.84,0,2025-04-06,Website/Booking Engine,checked_out,5360442135767-633306-3,1314, , ,Greenhouse
9427155794696,,633307-0,199,248.04,2025-04-07,2025-04-08,1,Greenhouse ADA,248.04,216.24,0,2025-04-06,Website/Booking Engine,checked_out,9427155794696-633307-0,234, , ,Greenhouse ADA
6973204084033,,633310-7,1854,2076.54,2025-04-25,2025-04-28,3,Spyglass,2076.54,2076.54,0,2025-04-06,Website/Booking Engine,checked_out,6973204084033-633310-7,1959, , ,Spyglass
2304762585715,,633310-6,1368,1524.28,2025-04-25,2025-04-27,2,Spyglass,1524.28,1524.28,0,2025-04-06,Website/Booking Engine,checked_out,2304762585715-633310-6,1438, , ,Spyglass
8277284307241,,633306-8,298,352.98,2025-04-13,2025-04-14,1,Greenhouse,352.98,352.98,0,2025-04-06,Website/Booking Engine,checked_out,8277284307241-633306-8,333, , ,Greenhouse
2235726911951,HM2ER2MJEW,633312-2,267,0,2025-04-07,2025-04-08,1,Spyglass Pet,283.02,0,283.02,2025-04-06,Airbnb (API),checked_out,2235726911951-633312-2,302, , ,Spyglass Pet
2514514678409,,633306-3,185,233.2,2025-04-06,2025-04-07,1,Greenhouse,233.2,233.2,0,2025-04-06,Website/Booking Engine,checked_out,2514514678409-633306-3,220, , ,Greenhouse
7067803665469,HM2TSXMHTP,633306-2,223,0,2025-04-06,2025-04-07,1,Greenhouse,236.38,0,236.38,2025-04-06,Airbnb (API),checked_out,7067803665469-633306-2,258, , ,Greenhouse
3844188684832,,633312-5,274,327.54,2025-04-06,2025-04-07,1,Spyglass Pet,327.54,327.54,0,2025-04-06,Website/Booking Engine,checked_out,3844188684832-633312-5,309, , ,Spyglass Pet
1144232092908,,633306-2,819,942.34,2025-05-18,2025-05-20,2,Greenhouse,942.34,942.34,0,2025-04-07,Website/Booking Engine,checked_out,1144232092908-633306-2,889, , ,Greenhouse
6431502255604,,633306-7,510,614.8,2025-05-19,2025-05-21,2,Greenhouse,614.8,614.8,0,2025-04-07,Website/Booking Engine,checked_out,6431502255604-633306-7,580, , ,Greenhouse
4513722785813,,633306-3,1402,1597.42,2025-04-24,2025-04-27,3,Greenhouse,1597.42,1597.42,0,2025-04-07,Website/Booking Engine,checked_out,4513722785813-633306-3,1507, , ,Greenhouse
3555268743029,,633306-1,212,261.82,2025-04-22,2025-04-23,1,Greenhouse,261.82,261.82,0,2025-04-07,Website/Booking Engine,checked_out,3555268743029-633306-1,247, , ,Greenhouse
5663299845552,HMTR9Z9Z4C,633306-6,978,0,2025-04-18,2025-04-20,2,Greenhouse,1036.68,0,1036.68,2025-04-07,Airbnb (API),checked_out,5663299845552-633306-6,1048, , ,Greenhouse
3412158707512,,633308-4,426,523.64,2025-04-14,2025-04-16,2,Greenhouse Pet,525.76,525.76,2.12,2025-04-07,Website/Booking Engine,checked_out,3412158707512-633308-4,496, , ,Greenhouse Pet
2469992478759,,633311-0,1160,1340.9,2025-04-12,2025-04-15,3,Spyglass ADA,1340.9,1340.9,0,2025-04-07,Website/Booking Engine,checked_out,2469992478759-633311-0,1265, , ,Spyglass ADA
2254720171329,,633308-3,414,475.94,2025-04-12,2025-04-13,1,Greenhouse Pet,475.94,475.94,0,2025-04-07,Website/Booking Engine,checked_out,2254720171329-633308-3,449, , ,Greenhouse Pet
4196863439707,HMQDSRK43Y,633310-7,991,0,2025-04-11,2025-04-13,2,Spyglass,1050.46,0,1050.46,2025-04-07,Airbnb (API),checked_out,4196863439707-633310-7,1061, , ,Spyglass
3566984523142,,633310-6,1048,1185.08,2025-04-11,2025-04-13,2,Spyglass,1185.08,1185.08,0,2025-04-07,Website/Booking Engine,checked_out,3566984523142-633310-6,1118, , ,Spyglass
4093834540590,,633306-5,735.26,853.58,2025-04-11,2025-04-13,2,Greenhouse,853.58,853.58,0,2025-04-07,Website/Booking Engine,checked_out,4093834540590-633306-5,805.26, , ,Greenhouse
8374098426855,,633306-8,846,970.96,2025-04-11,2025-04-13,2,Greenhouse,970.96,970.96,0,2025-04-07,Website/Booking Engine,checked_out,8374098426855-633306-8,916, , ,Greenhouse
5271435982641,,633306-4,846,970.96,2025-04-11,2025-04-13,2,Greenhouse,970.96,970.96,0,2025-04-07,Website/Booking Engine,checked_out,5271435982641-633306-4,916, , ,Greenhouse
6644736072252,2171992938,633306-2,158.84,0,2025-04-08,2025-04-09,1,Greenhouse,168.37,168.37,168.37,2025-04-07,Expedia (Channel Collect Booking),checked_out,6644736072252-633306-2,193.84, , ,Greenhouse
3213097328279,,633306-1,169,216.24,2025-04-08,2025-04-09,1,Greenhouse,216.24,216.24,0,2025-04-07,Website/Booking Engine,checked_out,3213097328279-633306-1,204, , ,Greenhouse
6400269181359,2171559968,633310-6,196.43,0,2025-04-09,2025-04-10,1,Spyglass,208.22,208.22,208.22,2025-04-07,Expedia (Channel Collect Booking),checked_out,6400269181359-633310-6,231.43, , ,Spyglass
9100264642221,HMK8FTQ3KX,633310-2,532,0,2025-04-09,2025-04-11,2,Spyglass,563.92,0,563.92,2025-04-07,Airbnb (API),checked_out,9100264642221-633310-2,602, , ,Spyglass
1281344433907,,633308-2,458.85,560.58,2025-04-09,2025-04-11,2,Greenhouse Pet,560.58,560.58,0,2025-04-07,Website/Booking Engine,checked_out,1281344433907-633308-2,528.85, , ,Greenhouse Pet
5721425044278,,633310-1,189,237.44,2025-04-07,2025-04-08,1,Spyglass,237.44,237.44,0,2025-04-07,Website/Booking Engine,checked_out,5721425044278-633310-1,224, , ,Spyglass
2354951570638,,633310-2,1830,2014,2025-05-02,2025-05-04,2,Spyglass,2014,2014,0,2025-04-08,Website/Booking Engine,checked_out,2354951570638-633310-2,1900, , ,Spyglass
1649270540832,,633310-6,594,703.84,2025-04-16,2025-04-18,2,Spyglass,703.84,681.58,0,2025-04-08,Website/Booking Engine,checked_out,1649270540832-633310-6,664, , ,Spyglass
5531643192964,HMHBD2MWDD,633310-2,589,0,2025-04-28,2025-04-30,2,Spyglass,624.34,0,624.34,2025-04-08,Airbnb (API),checked_out,5531643192964-633310-2,659, , ,Spyglass
1959146699366,,633307-0,1152,1295.32,2025-04-25,2025-04-27,2,Greenhouse ADA,1295.32,1295.32,0,2025-04-08,Website/Booking Engine,checked_out,1959146699366-633307-0,1222, , ,Greenhouse ADA
9067528256683,,633306-6,424,523.64,2025-04-22,2025-04-24,2,Greenhouse,523.64,523.64,0,2025-04-08,Website/Booking Engine,checked_out,9067528256683-633306-6,494, , ,Greenhouse
3022220050886,HMH53DXTMS,633306-5,382,0,2025-04-17,2025-04-18,1,Greenhouse,404.92,0,404.92,2025-04-08,Airbnb (API),checked_out,3022220050886-633306-5,417, , ,Greenhouse
2370152973703,,633306-8,1402,1597.42,2025-04-17,2025-04-20,3,Greenhouse,1597.42,1597.42,0,2025-04-08,Website/Booking Engine,checked_out,2370152973703-633306-8,1507, , ,Greenhouse
3177808326474,2172633582,633306-8,398.5,0,2025-04-14,2025-04-16,2,Greenhouse,422.42,422.42,422.42,2025-04-08,Expedia (Channel Collect Booking),checked_out,3177808326474-633306-8,468.5, , ,Greenhouse
7322620955814,,633310-6,594,703.84,2025-04-14,2025-04-16,2,Spyglass,703.84,703.84,0,2025-04-08,Website/Booking Engine,checked_out,7322620955814-633310-6,664, , ,Spyglass
1616054163211,,633306-4,212,261.82,2025-04-15,2025-04-16,1,Greenhouse,261.82,261.82,0,2025-04-08,Website/Booking Engine,checked_out,1616054163211-633306-4,247, , ,Greenhouse
1419241164808,HM9S2QQQ94,633308-1,426,0,2025-04-12,2025-04-13,1,Greenhouse Pet,451.56,0,451.56,2025-04-08,Airbnb (API),checked_out,1419241164808-633308-1,461, , ,Greenhouse Pet
4631698835712,2172412151,633307-0,712.44,0,2025-04-11,2025-04-13,2,Greenhouse ADA,755.18,755.18,755.18,2025-04-08,Expedia (Channel Collect Booking),checked_out,4631698835712-633307-0,782.44, , ,Greenhouse ADA
8294326791049,,633308-0,828,951.88,2025-04-11,2025-04-13,2,Greenhouse Pet,951.88,951.88,0,2025-04-08,Website/Booking Engine,checked_out,8294326791049-633308-0,898, , ,Greenhouse Pet
4183658020267,,633310-1,378,474.88,2025-04-08,2025-04-10,2,Spyglass,474.88,474.88,0,2025-04-08,Website/Booking Engine,checked_out,4183658020267-633310-1,448, , ,Spyglass
5671967146674,,633310-0,1389,1583.64,2025-06-17,2025-06-20,3,Spyglass,1583.64,1583.64,0,2025-04-09,Website/Booking Engine,checked_out,5671967146674-633310-0,1494, , ,Spyglass
4244952086966,,633306-4,1244,1392.84,2025-05-16,2025-05-18,2,Greenhouse,1392.84,1392.84,0,2025-04-09,Website/Booking Engine,checked_out,4244952086966-633306-4,1314, , ,Greenhouse
4942845195035,,633306-2,1244,1392.84,2025-05-09,2025-05-11,2,Greenhouse,1392.84,1392.84,0,2025-04-09,Website/Booking Engine,checked_out,4942845195035-633306-2,1314, , ,Greenhouse
2826926631697,,633306-1,201.4,250.58,2025-04-30,2025-05-01,1,Greenhouse,250.58,250.58,0,2025-04-09,Website/Booking Engine,checked_out,2826926631697-633306-1,236.4, , ,Greenhouse
2803690231569,,633306-0,212,261.82,2025-04-29,2025-04-30,1,Greenhouse,261.82,261.82,0,2025-04-09,Website/Booking Engine,checked_out,2803690231569-633306-0,247, , ,Greenhouse
6871615914713,,633306-5,1038,1174.48,2025-04-25,2025-04-27,2,Greenhouse,1174.48,1174.48,0,2025-04-09,Website/Booking Engine,checked_out,6871615914713-633306-5,1108, , ,Greenhouse
3579071317259,,633306-4,1038,1174.48,2025-04-25,2025-04-27,2,Greenhouse,1174.48,1174.48,0,2025-04-09,Website/Booking Engine,checked_out,3579071317259-633306-4,1108, , ,Greenhouse
7849393496914,,633306-3,883,1010.18,2025-04-19,2025-04-21,2,Greenhouse,1010.18,1010.18,0,2025-04-09,Website/Booking Engine,checked_out,7849393496914-633306-3,953, , ,Greenhouse
3736198950024,,633307-0,940,1070.6,2025-04-17,2025-04-19,2,Greenhouse ADA,1070.6,1070.6,0,2025-04-09,Website/Booking Engine,checked_out,3736198950024-633307-0,1010, , ,Greenhouse ADA
